ensembl_gene_id,hgnc_symbol,mean.CPM,min.CPM,max.CPM,express.in.libs
ENSG00000139151,PLCZ1,0,0,0,0
ENSG00000139155,SLCO1C1,0,0,0,0
ENSG00000139193,CD27,0.0714228015172846,0,0.6311356908074666,6
ENSG00000139200,PIANP,0,0,0,0
ENSG00000139219,COL2A1,0.10084575490314253,0,3.1335260532202884,2
ENSG00000139220,PPFIA2,0,0,0,0
ENSG00000139223,ANP32D,0.008223016090468964,0,0.28780556316641376,1
ENSG00000139329,LUM,0.02827910743784359,0,0.9897687603245254,1
ENSG00000139330,KERA,0.014307676569248083,0,0.5007686799236829,1
ENSG00000139344,AMDHD1,0,0,0,0
ENSG00000139515,PDX1,0,0,0,0
ENSG00000139540,SLC39A5,0.014307676569248083,0,0.5007686799236829,1
ENSG00000139549,DHH,0.0319995855827391,0,0.41926154625335305,3
ENSG00000139572,GPR84,0.05468305001430004,0,1.472649945217422,2
ENSG00000139574,NPFF,0,0,0,0
ENSG00000139610,CELA1,0.06365699350201724,0,0.7921507367794003,5
ENSG00000139648,KRT71,0.032863478221446425,0,0.7089649324675453,2
ENSG00000139656,SMIM2,0.07137412723292565,0,0.7089649324675453,5
ENSG00000139725,RHOF,0.10124511780336093,0,0.6863466266663852,9
ENSG00000139780,METTL21C,0.022632878193697144,0,0.7921507367794003,1
ENSG00000139797,RNF113B,0.056331152662867034,0,1.2622713816149331,2
ENSG00000139800,ZIC5,0,0,0,0
ENSG00000139874,SSTR1,0,0,0,0
ENSG00000139910,NOVA1,0.07025960013317173,0,1.214100563949712,4
ENSG00000139914,FITM1,0.11836886987989907,0,3.079196313339838,5
ENSG00000139915,MDGA2,0,0,0,0
ENSG00000140015,KCNH5,0.07846307133426876,0,1.5023060397710486,3
ENSG00000140030,GPR65,0.009887556238565971,0,0.34606446834980886,1
ENSG00000140090,SLC24A4,0.07875078652647104,0,1.3937146257806543,4
ENSG00000140107,SLC25A47,0.015710283519559106,0,0.5498599231845688,1
ENSG00000140478,GOLGA6D,0,0,0,0
ENSG00000140488,CELF6,0,0,0,0
ENSG00000140505,CYP1A2,0.014307676569248083,0,0.5007686799236829,1
ENSG00000140506,LMAN1L,0,0,0,0
ENSG00000140522,RLBP1,0.07683428745486515,0,2.3431355925704707,2
ENSG00000140538,NTRK3,0.12876908912323273,0,4.506918119313146,1
ENSG00000140557,ST8SIA2,0.014307676569248083,0,0.5007686799236829,1
ENSG00000140623,SEPTIN12,0.011780570152500072,0,0.41231995533750243,1
ENSG00000140678,ITGAX,0.0661189131640888,0,1.6492798213500097,3
ENSG00000140798,ABCC12,0,0,0,0
ENSG00000140839,CLEC18B,0.07041509765769012,0,0.8211190168906235,5
ENSG00000140873,ADAMTS18,0.1228864254716953,0,2.651445121955629,2
ENSG00000140932,CMTM2,0.009109076315522557,0,0.3188176710432894,1
ENSG00000140968,IRF8,0,0,0,0
ENSG00000141052,MYOCD,0,0,0,0
ENSG00000141086,CTRL,0,0,0,0
ENSG00000141096,DPEP3,0,0,0,0
ENSG00000141161,UNC45B,0,0,0,0
ENSG00000141194,OR4D1,0.006075015260438336,0,0.21262553411534169,1
ENSG00000141200,KIF2B,0,0,0,0
ENSG00000141255,SPATA22,0.04637955544407295,0,1.0015373598473658,3
ENSG00000141316,SPACA3,0,0,0,0
ENSG00000141338,ABCA8,0.07088987205349095,0,1.9803768419485006,2
ENSG00000141371,CHCT1,0.004902475904759894,0,0.1715866566665963,1
ENSG00000141391,PRELID3A,0.049484710248669524,0,0.5562460732503767,4
ENSG00000141433,ADCYAP1,0,0,0,0
ENSG00000141434,MEP1B,0.02466904827140688,0,0.8634166894992413,1
ENSG00000141437,SLC25A52,0.015710283519559106,0,0.5498599231845688,1
ENSG00000141469,SLC14A1,0.167502145615892,0,4.006149439389463,4
ENSG00000141485,SLC13A5,0.15019172992646226,0,2.945299890434844,5
ENSG00000141639,MAPK4,0.07720171965016337,0,1.0631276705767085,4
ENSG00000141668,CBLN2,0,0,0,0
ENSG00000141744,PNMT,0.12636665066827107,0,4.006149439389463,2
ENSG00000141748,ARL5C,0,0,0,0
ENSG00000141750,STAC2,0.07522651058859325,0,1.214100563949712,4
ENSG00000141946,ZIM3,0.015242826611475436,0,0.5334989314016404,1
ENSG00000141977,CIB3,0.07495199945967057,0,1.214100563949712,4
ENSG00000142025,DMRTC2,0,0,0,0
ENSG00000142182,DNMT3L,0,0,0,0
ENSG00000142319,SLC6A3,0.008223016090468964,0,0.28780556316641376,1
ENSG00000142405,NLRP12,0.09059616234722788,0,2.9604871185504864,2
ENSG00000142408,CACNG8,0.02630574872501797,0,0.6018835343323397,2
ENSG00000142484,TM4SF5,0.04132223211482378,0,0.8520493063892621,3
ENSG00000142511,GPR32,0,0,0,0
ENSG00000142512,SIGLEC10,0,0,0,0
ENSG00000142513,ACP4,0.029968618745976994,0,0.8385230925067061,2
ENSG00000142515,KLK3,0.009331243756814725,0,0.32659353148851533,1
ENSG00000142538,PTH2,0,0,0,0
ENSG00000142549,IGLON5,0.009109076315522557,0,0.3188176710432894,1
ENSG00000142615,CELA2A,0,0,0,0
ENSG00000142684,ZNF593,0,0,0,0
ENSG00000142698,C1orf94,0,0,0,0
ENSG00000142789,CELA3A,0.007946372475005382,0,0.27812303662518834,1
ENSG00000143006,DMRTB1,0,0,0,0
ENSG00000143028,SYPL2,0,0,0,0
ENSG00000143032,BARHL2,0,0,0,0
ENSG00000143105,KCNA10,0,0,0,0
ENSG00000143107,FNDC7,0,0,0,0
ENSG00000143119,CD53,0.08379787533514527,0,2.4832159434383003,3
ENSG00000143125,PROK1,0.11767184200964441,0,3.3359274140319592,3
ENSG00000143171,RXRG,0.014189805391076003,0,0.4966431886876601,1
ENSG00000143185,XCL2,0.004902475904759894,0,0.1715866566665963,1
ENSG00000143194,MAEL,0.035300475885715436,0,1.2355166560000395,1
ENSG00000143195,ILDR2,0.10840758031448625,0,2.503843399618414,4
ENSG00000143196,DPT,0,0,0,0
ENSG00000143278,F13B,0,0,0,0
ENSG00000143297,FCRL5,0.12254427235219435,0,4.289049532326804,1
ENSG00000143318,CASQ1,0.07015496596070697,0,1.214100563949712,3
ENSG00000143355,LHX9,0.06787108581963025,0,1.8934070724223997,2
ENSG00000143469,SYT14,0,0,0,0
ENSG00000143512,HHIPL2,0,0,0,0
ENSG00000143520,FLG2,0.14873454800545546,0,3.7165723354150786,4
ENSG00000143536,CRNN,1.9100619253311848,0,66.85216738659147,1
ENSG00000143627,PKLR,0,0,0,0
ENSG00000143632,ACTA1,0.1123514161859508,0,2.4075341373293586,3
ENSG00000143851,PTPN7,0.080083458363055,0,2.322857709634424,3
ENSG00000143921,ABCG8,0.012607337293802279,0,0.4412568052830795,1
ENSG00000143954,REG3G,0,0,0,0
ENSG00000144015,TRIM43,0,0,0,0
ENSG00000144057,ST6GAL2,0.0888165739224946,0,2.0834166700001333,4
ENSG00000144119,C1QL2,0.03743562901008835,0,0.4934145197584144,3
ENSG00000144130,NT5DC4,0,0,0,0
ENSG00000144227,NXPH2,0,0,0,0
ENSG00000144229,THSD7B,0.014189805391076003,0,0.4966431886876601,1
ENSG00000144230,GPR17,0.008432958548762044,0,0.29515354920667153,1
ENSG00000144285,SCN1A,0.07214246821973973,0,1.5843014735588006,4
ENSG00000144290,SLC4A10,0,0,0,0
ENSG00000144331,ZNF385B,0.095074985213537,0,1.4390278158320688,4
ENSG00000144339,TMEFF2,0.07824366510665438,0,1.977361843375805,3
ENSG00000144355,DLX1,0.01866248751362945,0,0.6531870629770307,1
ENSG00000144460,NYAP2,0,0,0,0
ENSG00000144488,ESPNL,0.0376640351119201,0,1.3182412289172032,1
ENSG00000144550,CPNE9,0.06937717508284066,0,2.428201127899424,1
ENSG00000144583,MARCHF4,0.07686563794541376,0,1.2369598660125074,4
ENSG00000144644,GADL1,0.06181995110706448,0,1.0997198463691376,2
ENSG00000144771,LRTM1,0.04526575638739429,0,1.5843014735588006,1
ENSG00000144891,AGTR1,0,0,0,0
ENSG00000144962,SPATA16,0,0,0,0
ENSG00000145029,NICN1,0,0,0,0
ENSG00000145087,STXBP5L,0.06058451190434675,0,1.2011065966661743,4
ENSG00000145107,TM4SF19,0.014307676569248083,0,0.5007686799236829,1
ENSG00000145242,EPHA5,0.012607337293802279,0,0.4412568052830795,1
ENSG00000145309,CABS1,0,0,0,0
ENSG00000145337,PYURF,0,0,0,0
ENSG00000145384,FABP2,0.08078306170464097,0,1.8672462599057413,4
ENSG00000145451,GLRA3,0.1031470511256262,0,2.996175569146957,3
ENSG00000145526,CDH18,0,0,0,0
ENSG00000145626,UGT3A1,0,0,0,0
ENSG00000145681,HAPLN1,0,0,0,0
ENSG00000145708,CRHBP,0,0,0,0
ENSG00000145808,ADAMTS19,0.06884426328421134,0,1.9129060262597364,2
ENSG00000145826,LECT2,0,0,0,0
ENSG00000145832,SLC25A48,0,0,0,0
ENSG00000145839,IL9,0,0,0,0
ENSG00000145850,TIMD4,0,0,0,0
ENSG00000145863,GABRA6,0,0,0,0
ENSG00000145879,SPINK7,0.5098928263028337,0,17.228009522595002,3
ENSG00000145888,GLRA1,0,0,0,0
ENSG00000145920,CPLX2,0.05180169295341556,0,1.472649945217422,2
ENSG00000145936,KCNMB1,0.03138669592660009,0,1.0985343574310027,1
ENSG00000145975,FAM217A,0.025485614169372284,0,0.41231995533750243,3
ENSG00000146005,PSD2,0,0,0,0
ENSG00000146039,SLC17A4,0,0,0,0
ENSG00000146047,H2BC1,0,0,0,0
ENSG00000146049,NA,0.006752046975881382,0,0.23632164415584844,1
ENSG00000146090,RASGEF1C,0.019775112477131943,0,0.6921289366996177,1
ENSG00000146122,DAAM2,0.021796345697271777,0,0.5756111263328275,2
ENSG00000146151,HMGCLL1,0,0,0,0
ENSG00000146285,SCML4,0.09123033140638825,0,2.3764522103382006,3
ENSG00000146352,CLVS2,0,0,0,0
ENSG00000146360,GPR6,0,0,0,0
ENSG00000146374,RSPO3,0.04712228061000029,0,1.6492798213500097,1
ENSG00000146378,TAAR2,0,0,0,0
ENSG00000146383,TAAR6,0,0,0,0
ENSG00000146385,TAAR8,0,0,0,0
ENSG00000146469,VIP,0,0,0,0
ENSG00000146618,FERD3L,0,0,0,0
ENSG00000146678,IGFBP1,0.08125268594418414,0,1.805650602997019,2
ENSG00000146755,TRIM50,0.008958287748712861,0,0.31354007120495014,1
ENSG00000146809,ASB15,0.09192107467592682,0,3.004612079542097,2
ENSG00000146857,STRA8,0.006277339185320012,0,0.21970687148620055,1
ENSG00000146910,CNPY1,0,0,0,0
ENSG00000146926,ASB10,0,0,0,0
ENSG00000147081,AKAP4,0.007946372475005382,0,0.27812303662518834,1
ENSG00000147113,DIPK2B,0,0,0,0
ENSG00000147138,GPR174,0,0,0,0
ENSG00000147145,LPAR4,0.015710283519559106,0,0.5498599231845688,1
ENSG00000147166,ITGB1BP2,0.10056343851709132,0,1.7158665666659632,4
ENSG00000147223,RIPPLY1,0,0,0,0
ENSG00000147234,FRMPD3,0.004902475904759894,0,0.1715866566665963,1
ENSG00000147246,HTR2C,0,0,0,0
ENSG00000147255,IGSF1,0.07763563460913003,0,1.1882261051691003,5
ENSG00000147256,ARHGAP36,0,0,0,0
ENSG00000147262,GPR119,0.013504093951762764,0,0.4726432883116969,1
ENSG00000147381,MAGEA4,0,0,0,0
ENSG00000147432,CHRNB3,0,0,0,0
ENSG00000147434,CHRNA6,0.025109356741280047,0,0.8788274859448022,1
ENSG00000147443,DOK2,0.02675156758166925,0,0.936304865358424,1
ENSG00000147481,SNTG1,0.014307676569248083,0,0.5007686799236829,1
ENSG00000147485,PXDNL,0.06846028321579714,0,1.214100563949712,4
ENSG00000147571,CRH,0,0,0,0
ENSG00000147588,PMP2,0.02419523280781405,0,0.5007686799236829,2
ENSG00000147596,PRDM14,0,0,0,0
ENSG00000147613,PSKH2,0.047131845729739316,0,1.6496146005408756,1
ENSG00000147647,DPYS,0.0752195487726633,0,1.872609730716848,3
ENSG00000147655,RSPO2,0,0,0,0
ENSG00000147724,FAM135B,0.005883412647619233,0,0.20591944266667325,1
ENSG00000147869,CER1,0,0,0,0
ENSG00000147873,IFNA5,0,0,0,0
ENSG00000147885,IFNA16,0,0,0,0
ENSG00000147896,IFNK,0.16124917947683154,0,5.643721281689103,1
ENSG00000148136,OR13C4,0,0,0,0
ENSG00000148156,ACTL7B,0.06459990313551393,0,1.25005000200008,3
ENSG00000148204,CRB2,0,0,0,0
ENSG00000148215,OR5C1,0.019451960465835555,0,0.6808186163042442,1
ENSG00000148377,IDI2,0,0,0,0
ENSG00000148386,LCN9,0,0,0,0
ENSG00000148482,SLC39A12,0,0,0,0
ENSG00000148483,TMEM236,0.006277339185320012,0,0.21970687148620055,1
ENSG00000148513,ANKRD30A,0.029417063238096206,0,1.0295972133333662,1
ENSG00000148584,A1CF,0.007048778853691635,0,0.2467072598792072,1
ENSG00000148602,LRIT1,0,0,0,0
ENSG00000148604,RGR,0.028615353138496166,0,1.0015373598473658,1
ENSG00000148671,ADIRF,0,0,0,0
ENSG00000148704,VAX1,0,0,0,0
ENSG00000148734,NPFFR1,0.014106428738088194,0,0.28780556316641376,2
ENSG00000148795,CYP17A1,0.07370023241433284,0,1.5023060397710486,4
ENSG00000148826,NKX6-2,0,0,0,0
ENSG00000149124,GLYAT,0,0,0,0
ENSG00000149133,OR5F1,0,0,0,0
ENSG00000149380,P4HA3,0.04686184692767052,0,0.7921507367794003,3
ENSG00000149435,GGTLC1,0.01217213294841803,0,0.42602465319463106,1
ENSG00000149443,NA,0,0,0,0
ENSG00000149451,ADAM33,0,0,0,0
ENSG00000149452,SLC22A8,0,0,0,0
ENSG00000149488,TMC2,0.05477459826788116,0,1.9171109393758399,1
ENSG00000149506,ZP1,0,0,0,0
ENSG00000149507,OOSP2,0,0,0,0
ENSG00000149516,MS4A3,0,0,0,0
ENSG00000149534,MS4A2,0,0,0,0
ENSG00000149634,SPATA25,0.023207488512423675,0,0.6018835343323397,2
ENSG00000149635,OCSTAMP,0,0,0,0
ENSG00000149651,SPINT4,0,0,0,0
ENSG00000149742,SLC22A9,0.017650237942857718,0,0.6177583280000197,1
ENSG00000150048,CLEC1A,0.035936703964573116,0,1.257784638760059,1
ENSG00000150244,TRIM48,0,0,0,0
ENSG00000150261,OR8K1,0,0,0,0
ENSG00000150269,OR5M9,0,0,0,0
ENSG00000150337,FCGR1A,0.04483382800495195,0,0.5007686799236829,5
ENSG00000150361,KLHL1,0,0,0,0
ENSG00000150510,FAM124A,0.08001428232852673,0,2.169364190690969,2
ENSG00000150676,CCDC83,0.04765276578684119,0,1.3726932533327705,2
ENSG00000150681,RGS18,0.03543944466125647,0,0.8211190168906235,2
ENSG00000150783,TEX12,0.026738481035929854,0,0.41668333400002666,3
ENSG00000151005,TKTL2,0,0,0,0
ENSG00000151006,PRSS53,0.033736553538448975,0,0.5498599231845688,4
ENSG00000151025,GPR158,0,0,0,0
ENSG00000151033,LYZL2,0.016446032180937927,0,0.5756111263328275,1
ENSG00000151079,KCNA6,0,0,0,0
ENSG00000151360,ALLC,0,0,0,0
ENSG00000151365,THRSP,0.04586840263150025,0,1.214100563949712,3
ENSG00000151475,SLC25A31,0.020256140927644148,0,0.7089649324675453,1
ENSG00000151572,ANO4,0.14289261863935424,0,2.6705100647518574,7
ENSG00000151577,DRD3,0,0,0,0
ENSG00000151615,POU4F2,0,0,0,0
ENSG00000151650,VENTX,0,0,0,0
ENSG00000151655,ITIH2,0.10683086205161571,0,2.503843399618414,5
ENSG00000151702,FLI1,0.03250559562956653,0,0.5562460732503767,3
ENSG00000151812,SLC35F4,0.02530501936053602,0,0.41926154625335305,3
ENSG00000151834,GABRA2,0,0,0,0
ENSG00000151892,GFRA1,0,0,0,0
ENSG00000151948,GLT1D1,0.012150030520876673,0,0.42525106823068337,1
ENSG00000151952,TMEM132D,0,0,0,0
ENSG00000152034,MCHR2,0,0,0,0
ENSG00000152049,KCNE4,0.02209914831425532,0,0.6018835343323397,2
ENSG00000152086,TUBA3E,0.014307676569248083,0,0.5007686799236829,1
ENSG00000152093,CFC1B,0.024934624275487878,0,0.41668333400002666,3
ENSG00000152192,POU4F1,0,0,0,0
ENSG00000152207,CYSLTR2,0,0,0,0
ENSG00000152208,GRID2,0.014307676569248083,0,0.5007686799236829,1
ENSG00000152214,RIT2,0.011978901321524371,0,0.41926154625335305,1
ENSG00000152266,PTH,0,0,0,0
ENSG00000152315,KCNK13,0,0,0,0
ENSG00000152402,GUCY1A2,0.02353365059047693,0,0.823677770666693,1
ENSG00000152430,BOLL,0.03489851693114702,0,0.5147599699997889,3
ENSG00000152578,GRIA4,0,0,0,0
ENSG00000152591,DSPP,0,0,0,0
ENSG00000152592,DMP1,0.12581709332511998,0,3.6950355760078057,3
ENSG00000152595,MEPE,0.0798814846086356,0,1.0295972133333662,4
ENSG00000152672,CLEC4F,0,0,0,0
ENSG00000152910,CNTNAP4,0,0,0,0
ENSG00000152932,RAB3C,0.022632878193697144,0,0.7921507367794003,1
ENSG00000152953,STK32B,0.02224440382591268,0,0.28780556316641376,3
ENSG00000152954,NRSN1,0,0,0,0
ENSG00000152969,JAKMIP1,0,0,0,0
ENSG00000152977,ZIC1,0,0,0,0
ENSG00000153012,LGI2,0.05321159750091919,0,1.3616372326084885,2
ENSG00000153086,ACMSD,0.04728076129423054,0,1.0639784423781196,3
ENSG00000153157,SYCP2L,0.04338118236516522,0,0.4966431886876601,4
ENSG00000153165,RGPD3,0.07192163837318977,0,0.709318961585413,7
ENSG00000153230,OR14K1,0,0,0,0
ENSG00000153266,FEZF2,0,0,0,0
ENSG00000153495,TEX29,0.022650419317375603,0,0.34606446834980886,3
ENSG00000153498,SPACA7,0,0,0,0
ENSG00000153684,GOLGA8F,0,0,0,0
ENSG00000153779,TGIF2LX,0,0,0,0
ENSG00000153820,SPHKAP,0.020256140927644148,0,0.7089649324675453,1
ENSG00000154007,ASB17,0,0,0,0
ENSG00000154025,SLC5A10,0.054222033635177566,0,1.0985343574310027,3
ENSG00000154133,ROBO4,0,0,0,0
ENSG00000154143,PANX3,0,0,0,0
ENSG00000154165,GPR15,0,0,0,0
ENSG00000154252,GAL3ST2,0.1131906723400601,0,0.8634166894992413,10
ENSG00000154415,PPP1R3A,0,0,0,0
ENSG00000154438,ASZ1,0.07625038805451848,0,1.214100563949712,4
ENSG00000154478,GPR26,0,0,0,0
ENSG00000154485,MMP21,0.06205893743765481,0,1.2355166560000395,4
ENSG00000154493,C10orf90,0,0,0,0
ENSG00000154545,MAGED4,0.027232060522709864,0,0.9531221182948455,1
ENSG00000154611,PSMA8,0.02949745985760555,0,0.6863466266663852,2
ENSG00000154646,TMPRSS15,0.006086066474209015,0,0.21301232659731553,1
ENSG00000154783,FGD5,0.022462330495440497,0,0.5498599231845688,2
ENSG00000154975,CA10,0,0,0,0
ENSG00000154997,SEPTIN14,0,0,0,0
ENSG00000155011,DKK2,0.14967305710261464,0,3.700608898188108,2
ENSG00000155249,OR4K1,0,0,0,0
ENSG00000155269,GPR78,0.07263575512671926,0,1.3616372326084885,2
ENSG00000155307,SAMSN1,0.009887556238565971,0,0.34606446834980886,1
ENSG00000155495,MAGEC1,0,0,0,0
ENSG00000155622,XAGE2,0.020237366050236155,0,0.4412568052830795,2
ENSG00000155659,VSIG4,0.036450091562629995,0,1.2757532046920501,1
ENSG00000155714,PDZD9,0.052901376258698146,0,1.3063741259540613,3
ENSG00000155719,OTOA,0.006075015260438336,0,0.21262553411534169,1
ENSG00000155833,CYLC2,0.005350313516333852,0,0.18726097307168482,1
ENSG00000155886,SLC24A2,0.23319953633134896,0,7.0107615189315595,2
ENSG00000155890,TRIM42,0,0,0,0
ENSG00000155897,ADCY8,0,0,0,0
ENSG00000155926,SLA,0.0934963313175037,0,1.0381934050494266,6
ENSG00000155961,RAB39B,0.024387907446302332,0,0.4412568052830795,2
ENSG00000155980,KIF5A,0.028615353138496166,0,1.0015373598473658,1
ENSG00000156009,MAGEA8,0.12113084484039009,0,3.8272596140761506,2
ENSG00000156076,WIF1,0.03734231206950808,0,0.5562460732503767,3
ENSG00000156103,MMP16,0.04098694807595428,0,0.9932863773753202,2
ENSG00000156150,ALX3,0,0,0,0
ENSG00000156194,PPEF2,0.09406907550595746,0,3.004612079542097,2
ENSG00000156234,CXCL13,0.048152821647004684,0,1.6853487576451633,1
ENSG00000156269,NAA11,0,0,0,0
ENSG00000156282,CLDN17,0.013273472626482418,0,0.4645715419268848,1
ENSG00000156395,SORCS3,0,0,0,0
ENSG00000156466,GDF6,0.05571181644170505,0,1.257784638760059,2
ENSG00000156486,KCNS2,0.13755353349919563,0,3.762480854459402,2
ENSG00000156564,LRFN2,0.009804951809519787,0,0.3431733133331926,1
ENSG00000156574,NODAL,0.01013312802264875,0,0.3546594807927065,1
ENSG00000156575,PRG3,0,0,0,0
ENSG00000156738,MS4A1,0.006752046975881382,0,0.23632164415584844,1
ENSG00000156885,COX6A2,0,0,0,0
ENSG00000156886,ITGAD,0,0,0,0
ENSG00000156920,ADGRG4,0,0,0,0
ENSG00000156925,ZIC3,0,0,0,0
ENSG00000156959,LHFPL4,0.10727039046446929,0,1.6770461850134122,7
ENSG00000157017,GHRL,0.06928009267306061,0,0.6376353420865788,5
ENSG00000157060,SHCBP1L,0.07593659293221013,0,1.3108268115017936,4
ENSG00000157087,ATP2B2,0.015184091575960883,0,0.3188176710432894,2
ENSG00000157093,LYZL4,0.02459498395284565,0,0.5147599699997889,2
ENSG00000157103,SLC6A1,0,0,0,0
ENSG00000157119,KLHL40,0,0,0,0
ENSG00000157131,C8A,0,0,0,0
ENSG00000157211,CDCP2,0,0,0,0
ENSG00000157219,HTR5A,0,0,0,0
ENSG00000157322,CLEC18A,0.07788388300653275,0,0.8634166894992413,8
ENSG00000157335,CLEC18C,0.008432958548762044,0,0.29515354920667153,3
ENSG00000157654,PALM2AKAP2,0,0,0,0
ENSG00000157766,ACAN,0.02363334817467167,0,0.3404093081521221,3
ENSG00000157782,CABP1,0,0,0,0
ENSG00000157851,DPYSL5,0,0,0,0
ENSG00000157884,CIB4,0.030970413302771418,0,0.6018835343323397,2
ENSG00000158022,TRIM63,0.031947245425549976,0,0.6921289366996177,2
ENSG00000158427,TMSB15B,0.05659854484852719,0,1.0015373598473658,3
ENSG00000158473,CD1D,0.009887556238565971,0,0.34606446834980886,1
ENSG00000158477,CD1A,0,0,0,0
ENSG00000158481,CD1C,0,0,0,0
ENSG00000158485,CD1B,0,0,0,0
ENSG00000158488,CD1E,0,0,0,0
ENSG00000158497,HMHB1,0,0,0,0
ENSG00000158516,CPA2,0.037684965265383855,0,0.41926154625335305,4
ENSG00000158553,POM121L2,0,0,0,0
ENSG00000158578,ALAS2,0.020107454209652726,0,0.27812303662518834,3
ENSG00000158639,PAGE5,0.06069208669646239,0,1.0631276705767085,4
ENSG00000158683,PKD1L1,0.12554495366690643,0,3.0887916400000988,4
ENSG00000158748,HTR6,0,0,0,0
ENSG00000158764,ITLN2,0.06176810785557486,0,1.3352550323759287,3
ENSG00000158786,PLA2G2F,0,0,0,0
ENSG00000158815,FGF17,0.05481335787851601,0,0.5341020129503715,5
ENSG00000158816,VWA5B1,0,0,0,0
ENSG00000158874,APOA2,0.009725980232917777,0,0.3404093081521221,1
ENSG00000158887,MPZ,0.05327902384755847,0,0.6598458402163503,4
ENSG00000158901,WFDC8,0.07879633131950746,0,2.0030747196947316,3
ENSG00000158955,WNT9B,0,0,0,0
ENSG00000159182,PRAC1,0.008432958548762044,0,0.29515354920667153,1
ENSG00000159184,HOXB13,0.12470887384379897,0,2.2306265366657523,4
ENSG00000159189,C1QC,0.006086066474209015,0,0.21301232659731553,1
ENSG00000159217,IGF2BP1,0.03195791451210579,0,0.6177583280000197,2
ENSG00000159224,GIP,0,0,0,0
ENSG00000159248,GJD2,0,0,0,0
ENSG00000159289,GOLGA6A,0,0,0,0
ENSG00000159337,PLA2G4D,0.1802506691497081,0,2.969306280973576,5
ENSG00000159398,CES5A,0,0,0,0
ENSG00000159409,CELF3,0,0,0,0
ENSG00000159455,LCE2B,0,0,0,0
ENSG00000159496,RGL4,0.1031898583566042,0,0.5756111263328275,10
ENSG00000159556,ISL2,0,0,0,0
ENSG00000159618,ADGRG5,0.08159960073808431,0,1.9468612563763183,3
ENSG00000159650,UROC1,0.016313239592585863,0,0.32992292010817514,2
ENSG00000159723,AGRP,0.012607337293802279,0,0.4412568052830795,1
ENSG00000159753,CARMIL2,0.035425671531487644,0,1.0295199399995778,2
ENSG00000159961,OR3A3,0,0,0,0
ENSG00000160013,PTGIR,0.024128931842401037,0,0.42525106823068337,2
ENSG00000160117,ANKLE1,0,0,0,0
ENSG00000160161,CILP2,0.04453306378501419,0,0.8579332833329816,3
ENSG00000160181,TFF2,0,0,0,0
ENSG00000160185,UBASH3A,0.08467090677240223,0,2.2471316768602176,3
ENSG00000160202,CRYAA,0,0,0,0
ENSG00000160224,AIRE,0,0,0,0
ENSG00000160307,S100B,0.06451908421342001,0,0.41926154625335305,7
ENSG00000160339,FCN2,0,0,0,0
ENSG00000160349,LCN1,0,0,0,0
ENSG00000160469,BRSK1,0,0,0,0
ENSG00000160505,NLRP4,0,0,0,0
ENSG00000160539,PLPP7,0.04132122267982798,0,1.4462427937939792,1
ENSG00000160593,JAML,0.02157177710475827,0,0.4118388853333465,2
ENSG00000160654,CD3G,0.016865917097524087,0,0.5903070984133431,1
ENSG00000160678,S100A1,0.06294371396895897,0,1.5023060397710486,3
ENSG00000160683,CXCR5,0,0,0,0
ENSG00000160716,CHRNB2,0.009109076315522557,0,0.3188176710432894,1
ENSG00000160791,CCR5,0,0,0,0
ENSG00000160801,PTH1R,0.012554678370640024,0,0.4394137429724011,1
ENSG00000160808,MYL3,0.035715714342859424,0,1.25005000200008,1
ENSG00000160856,FCRL3,0.007048778853691635,0,0.2467072598792072,1
ENSG00000160868,CYP3A4,0.045307035003584434,0,0.6808186163042442,3
ENSG00000160870,CYP3A7,0.04445122502515178,0,0.8854606476200146,3
ENSG00000160882,CYP11B1,0,0,0,0
ENSG00000160883,HK3,0,0,0,0
ENSG00000160963,COL26A1,0.07690900860243247,0,1.7020465407606105,2
ENSG00000160973,FOXH1,0.04347052657905189,0,0.6376353420865788,3
ENSG00000160994,TEKTL1,0.23147251444303382,0,8.101538005506187,1
ENSG00000161031,PGLYRP2,0.06460857302796683,0,1.418637923170826,3
ENSG00000161082,CELF5,0,0,0,0
ENSG00000161180,CCDC116,0.04111508045234484,0,1.4390278158320688,1
ENSG00000161270,NPHS1,0.02732722894656766,0,0.9564530131298682,1
ENSG00000161509,GRIN2C,0.03176422256790394,0,0.4645715419268848,3
ENSG00000161609,KASH5,0.07311250160730613,0,1.7010042729227335,2
ENSG00000161610,HCRT,0.014833242921643378,0,0.27812303662518834,2
ENSG00000161634,DCD,0,0,0,0
ENSG00000161640,SIGLEC11,0.048329477413565566,0,0.6863466266663852,3
ENSG00000161649,CD300LG,0,0,0,0
ENSG00000161652,IZUMO2,0,0,0,0
ENSG00000161681,SHANK1,0.006075015260438336,0,0.21262553411534169,1
ENSG00000161807,OR7G1,0.04706730118095386,0,1.647355541333386,1
ENSG00000161835,TAMALIN,0.04125770469999463,0,0.4207571272049777,4
ENSG00000161849,KRT84,0.014307676569248083,0,0.5007686799236829,1
ENSG00000161850,KRT82,0,0,0,0
ENSG00000161860,SYCE2,0.03589922309094065,0,0.41668333400002666,4
ENSG00000161911,TREML1,0.01825819942262704,0,0.6390369797919466,1
ENSG00000161939,RNASEK-C17orf49,0,0,0,0
ENSG00000161944,ASGR2,0.16254348014692838,0,3.004612079542097,4
ENSG00000161973,CCDC42,0.04934978825527002,0,0.8634166894992413,4
